,Unnamed: 0.1,Unnamed: 0,titulo,subtitulo,primer_parrafo,seccion,all_text
103,,,Escocia: prohíben a mujeres transgénero participar de la Liga femenina de rugby,"Se suma a Inglaterra, Irlanda y Gales","Las mujeres trans en Escocia no podrán competir en la Liga femenina de rugby a partir del 1 de febrero próximo. La decisión fue tomada este martes por la Unión Escocesa de Rugby, que se suma otros países que implementaron la misma medida, como Inglaterra, Irlanda y Gales.",Deportes,"Escocia: prohíben a mujeres transgénero participar de la Liga femenina de rugby Se suma a Inglaterra, Irlanda y Gales Las mujeres trans en Escocia no podrán competir en la Liga femenina de rugby a partir del 1 de febrero próximo. La decisión fue tomada este martes por la Unión Escocesa de Rugby, que se suma otros países que implementaron la misma medida, como Inglaterra, Irlanda y Gales."
104,,,Argentina vs Perú: qué necesita la Selección Sub-20 para clasificar en el Sudamericano,El equipo dirigido por Mascherano no depende de sí mismo,"Después de sus dos derrotas ante Paraguay por 2 a 1 y Brasil por 3 a 1, la Selección Argentina Sub 20 se jugará este miércoles ante Perú buena parte de sus chances de clasificación para el Hexagonal Final del Sudamericano de la categoría que se está disputando en Colombia.",Deportes,"Argentina vs Perú: qué necesita la Selección Sub-20 para clasificar en el Sudamericano El equipo dirigido por Mascherano no depende de sí mismo Después de sus dos derrotas ante Paraguay por 2 a 1 y Brasil por 3 a 1, la Selección Argentina Sub 20 se jugará este miércoles ante Perú buena parte de sus chances de clasificación para el Hexagonal Final del Sudamericano de la categoría que se está disputando en Colombia."
105,,,Mike Tyson: el excampeón mundial de boxeo fue demandado nuevamente por abuso sexual,"La víctima le exige 5 millones de dólares por ""daños físicos, psicológicos y emocionales""","El ex campeón mundial de boxeo Mike Tyson fue demandado en el estado de Nueva York por una mujer que lo acusa de haberla violado a comienzos de los años ´90, cuando ostentaba el cinturón de peso pesado.",Deportes,"Mike Tyson: el excampeón mundial de boxeo fue demandado nuevamente por abuso sexual La víctima le exige 5 millones de dólares por ""daños físicos, psicológicos y emocionales"" El ex campeón mundial de boxeo Mike Tyson fue demandado en el estado de Nueva York por una mujer que lo acusa de haberla violado a comienzos de los años ´90, cuando ostentaba el cinturón de peso pesado."
106,,,Copa Argentina: Patronato arrancó la defensa del título con un triunfo,Se impuso en la noche del martes por 2 a 0 ante Gimnasia y Tiro de Salta,"Patronato inició de la mejor manera su defensa del título tras vencer en la noche del martes por 2 a 0 a Gimnasia y Tiro de Salta, en el estadio Brigadier Estanislao López, y avanzó a los 16avos de final de la Copa Argentina 2023, en el inicio del certamen integrador.",Deportes,"Copa Argentina: Patronato arrancó la defensa del título con un triunfo Se impuso en la noche del martes por 2 a 0 ante Gimnasia y Tiro de Salta Patronato inició de la mejor manera su defensa del título tras vencer en la noche del martes por 2 a 0 a Gimnasia y Tiro de Salta, en el estadio Brigadier Estanislao López, y avanzó a los 16avos de final de la Copa Argentina 2023, en el inicio del certamen integrador."
107,,,A 45 años de la hazaña de Independiente en Córdoba,Salió campeón frente a Talleres con 3 jugadores menos,"El Campeonato Nacional de 1977 se definió en el verano de 1978, ya comenzado el año de la Copa del Mundo. Independiente y Talleres de Córdoba fueron los finalistas, con partidos de ida y vuelta, y con la revancha en suelo mediterráneo. Por primera vez, un equipo cordobés tenía la posibilidad de ser campeón del fútbol argentino. El sueño de Talleres terminó en pesadilla. Independiente sufrió tres expulsiones y necesitaba un gol. Lo hizo y dio la vuelta.",Deportes,"A 45 años de la hazaña de Independiente en Córdoba Salió campeón frente a Talleres con 3 jugadores menos El Campeonato Nacional de 1977 se definió en el verano de 1978, ya comenzado el año de la Copa del Mundo. Independiente y Talleres de Córdoba fueron los finalistas, con partidos de ida y vuelta, y con la revancha en suelo mediterráneo. Por primera vez, un equipo cordobés tenía la posibilidad de ser campeón del fútbol argentino. El sueño de Talleres terminó en pesadilla. Independiente sufrió tres expulsiones y necesitaba un gol. Lo hizo y dio la vuelta."
108,,,La Selección Argentina jugará en cancha de River los amistosos de marzo,"El campeón del mundo, en el estadio Más Monumental","Los dos amistosos que disputará a fines de marzo la Selección Argentina para celebrar la conquista de la Copa del Mundo junto a su gente se jugarán finalmente en el estadio de River, el Más Monumental, según se confirmó este martes.",Deportes,"La Selección Argentina jugará en cancha de River los amistosos de marzo El campeón del mundo, en el estadio Más Monumental Los dos amistosos que disputará a fines de marzo la Selección Argentina para celebrar la conquista de la Copa del Mundo junto a su gente se jugarán finalmente en el estadio de River, el Más Monumental, según se confirmó este martes."
109,,,El Mundial femenino ya tiene pelota: la Oceanuz,La exUAI Urquiza Mariana Larroquette participó de la campaña de lanzamiento,El Mundial de fútbol femenino está cada vez más cerca y este martes fue presentada la pelota oficial del certamen que se jugará en Australia y Nueva Zelanda entre el 20 de julio y el 20 de agosto de este año.,Deportes,El Mundial femenino ya tiene pelota: la Oceanuz La exUAI Urquiza Mariana Larroquette participó de la campaña de lanzamiento El Mundial de fútbol femenino está cada vez más cerca y este martes fue presentada la pelota oficial del certamen que se jugará en Australia y Nueva Zelanda entre el 20 de julio y el 20 de agosto de este año.
110,,,"Paolo Guerrero: ""Racing es un equipo ganador""",El delantero y goleador peruano ya se realizó la revisión médica,"""Racing es un equipo ganador que viene jugando en un muy alto nivel y espero estar cuanto antes y aportar mucho al equipo y dar lo mejor de mí"", comentó el delantero peruano Paolo Guerrero, flamante refuerzo de Racing Club, quien se mostró ilusionado su participación en la Copa Libertadores, tras haberse realizado la revisión médica en una clínica porteña.",Deportes,"Paolo Guerrero: ""Racing es un equipo ganador"" El delantero y goleador peruano ya se realizó la revisión médica ""Racing es un equipo ganador que viene jugando en un muy alto nivel y espero estar cuanto antes y aportar mucho al equipo y dar lo mejor de mí"", comentó el delantero peruano Paolo Guerrero, flamante refuerzo de Racing Club, quien se mostró ilusionado su participación en la Copa Libertadores, tras haberse realizado la revisión médica en una clínica porteña."
111,,,"Baltasar Barcia: ""Estoy muy feliz de llegar a Independiente""",El volante uruguayo de 21 años firmó contrato por cuatro temporadas,"El mediocampista uruguayo Baltasar Barcia dijo este martes que está ""muy feliz"" de firmar con Independiente y convertirse en el undécimo refuerzo de cara a la Liga Profesional de Fútbol (LPF). El futbolista, de 21 años, arribó este martes a Buenos Aires y firmó su contrato por cuatro temporadas, a cambio de 500 mil dólares por el 50 porciento del pase adquirido a Rentistas de Uruguay. ",Deportes,"Baltasar Barcia: ""Estoy muy feliz de llegar a Independiente"" El volante uruguayo de 21 años firmó contrato por cuatro temporadas El mediocampista uruguayo Baltasar Barcia dijo este martes que está ""muy feliz"" de firmar con Independiente y convertirse en el undécimo refuerzo de cara a la Liga Profesional de Fútbol (LPF). El futbolista, de 21 años, arribó este martes a Buenos Aires y firmó su contrato por cuatro temporadas, a cambio de 500 mil dólares por el 50 porciento del pase adquirido a Rentistas de Uruguay. "
112,,,Boca Juniors: Ibarra paró un equipo sin los jugadores suspendidos  ,"Mientras se espera la amnistía de la AFA para los jugadores que deben cumplir con una fecha, que se definiría este miércoles","El entrenador de Boca Juniors, Hugo Ibarra, paró un equipo en la práctica de fútbol de este martes sin la inclusión de los jugadores que tienen fechas de suspensión, más allá del rumor que la AFA daría una amnistía, con vistas al encuentro del próximo domingo ante Atlético Tucumán en el comienzo de la Liga Profesional.",Deportes,"Boca Juniors: Ibarra paró un equipo sin los jugadores suspendidos   Mientras se espera la amnistía de la AFA para los jugadores que deben cumplir con una fecha, que se definiría este miércoles El entrenador de Boca Juniors, Hugo Ibarra, paró un equipo en la práctica de fútbol de este martes sin la inclusión de los jugadores que tienen fechas de suspensión, más allá del rumor que la AFA daría una amnistía, con vistas al encuentro del próximo domingo ante Atlético Tucumán en el comienzo de la Liga Profesional."
113,,,"River espera por su nuevo goleador, el venezolano Salomón Rondón",El delantero firmaría el viernes,El delantero venezolano Salomón Rondón viajará este jueves a Buenos Aires para firmar contrato por tres años y convertirse en el cuarto refuerzo del River que conduce Martín Demichelis.,Deportes,"River espera por su nuevo goleador, el venezolano Salomón Rondón El delantero firmaría el viernes El delantero venezolano Salomón Rondón viajará este jueves a Buenos Aires para firmar contrato por tres años y convertirse en el cuarto refuerzo del River que conduce Martín Demichelis."
114,,,"Francisco Cerúndolo, en profundidad: ""Odio perder; ganar no se compara con nada""","El número uno argentino en la Copa Davis, antes de la serie con Finlandia","El calor es extenuante a través de los pasillos del Racket Club, frente a los Lagos de Palermo. Pero hay una isla: una pequeña sala lindera del restaurante del club en la que el aire acondicionado suaviza el ambiente. En ese lugar acaba de lanzarse el Córdoba Open, el primer torneo de la gira sudamericana de ATP sobre canchas lentas, con una presencia de la que se supo sobre la hora: Francisco Cerúndolo.",Deportes,"Francisco Cerúndolo, en profundidad: ""Odio perder; ganar no se compara con nada"" El número uno argentino en la Copa Davis, antes de la serie con Finlandia El calor es extenuante a través de los pasillos del Racket Club, frente a los Lagos de Palermo. Pero hay una isla: una pequeña sala lindera del restaurante del club en la que el aire acondicionado suaviza el ambiente. En ese lugar acaba de lanzarse el Córdoba Open, el primer torneo de la gira sudamericana de ATP sobre canchas lentas, con una presencia de la que se supo sobre la hora: Francisco Cerúndolo."
115,,,"Abierto de Australia: a qué hora juegan Djokovic vs Rublev, cómo verlo e historial",Cuartos de final del primer Grand Slam del 2023,"Este miércoles desde las 5:30 de la mañana, Novak Djokovic (5) y Andrey Rublev (6) se enfrentarán en la Rod Laver Arena por los cuartos de final del cuadro masculino individual del Abierto de Australia. Cómo verlo en vivo por TV y online y el historial (h2h) entre ambos tenistas. ",Deportes,"Abierto de Australia: a qué hora juegan Djokovic vs Rublev, cómo verlo e historial Cuartos de final del primer Grand Slam del 2023 Este miércoles desde las 5:30 de la mañana, Novak Djokovic (5) y Andrey Rublev (6) se enfrentarán en la Rod Laver Arena por los cuartos de final del cuadro masculino individual del Abierto de Australia. Cómo verlo en vivo por TV y online y el historial (h2h) entre ambos tenistas. "
116,,,Por primera vez se usó la tarjeta blanca en el fútbol: cuándo se usa y para qué sirve,En un partido de la liga femenina de Portugal,"El clásico femenino de Portugal entre el Benfica y Sporting de Lisboa marcó un hito en la historia del futbol: durante ese partido se estrenó el uso de la tarjeta blanca. Este nuevo cartón se sumó a las ya conocidas roja y amarilla, establecidas desde 1970. Pero, qué es, para qué sirve y en qué situaciones se utiliza. ",Deportes,"Por primera vez se usó la tarjeta blanca en el fútbol: cuándo se usa y para qué sirve En un partido de la liga femenina de Portugal El clásico femenino de Portugal entre el Benfica y Sporting de Lisboa marcó un hito en la historia del futbol: durante ese partido se estrenó el uso de la tarjeta blanca. Este nuevo cartón se sumó a las ya conocidas roja y amarilla, establecidas desde 1970. Pero, qué es, para qué sirve y en qué situaciones se utiliza. "
117,,,"El que le faltaba: Messi se llevó un Martín Fierro Digital por el ""¿Qué mirás?, bobo""",Un premio más para el campeón del mundo,"Se entregaron los premios Martín Fierro Digital 2023 y, entre los 31 ganadores, hubo uno que sorprendió: Lionel Messil, quien se quedó con el galardón a los ""Mejores dos minutos virales digitales"" por la legendaria frase ""¿Qué mirás?, bobo"".",Deportes,"El que le faltaba: Messi se llevó un Martín Fierro Digital por el ""¿Qué mirás?, bobo"" Un premio más para el campeón del mundo Se entregaron los premios Martín Fierro Digital 2023 y, entre los 31 ganadores, hubo uno que sorprendió: Lionel Messil, quien se quedó con el galardón a los ""Mejores dos minutos virales digitales"" por la legendaria frase ""¿Qué mirás?, bobo""."
118,,,Fútbol argentino 2023: fixture Liga y Copa Profesional,Qué pasará con los descensos y los promedios,"En 2023 la pelota comenzará a rodar en el fútbol argentino a partir del 27 de enero. Y a diferencia del 2022 primero se jugará el Torneo de la Liga y luego la Copa de la Liga. Fixture, descensos, promedios y formatos de las competencias. ",Deportes,"Fútbol argentino 2023: fixture Liga y Copa Profesional Qué pasará con los descensos y los promedios En 2023 la pelota comenzará a rodar en el fútbol argentino a partir del 27 de enero. Y a diferencia del 2022 primero se jugará el Torneo de la Liga y luego la Copa de la Liga. Fixture, descensos, promedios y formatos de las competencias. "
119,,,"Mascherano, tras la derrota de la Selección Argentina Sub 20 ante Brasil: “No estuvimos a la altura” ",Campeonato Sudamericano,"El director técnico de la Selección Argentina Sub 20, Javier Mascherano, realizó una dura autocrítica luego de la derrota ante Brasil, por la tercera fecha del Grupo A del Campeonato Sudamericano en Colombia. “Tengo que ser honesto conmigo mismo y con todo el mundo: no estuvimos a la altura”, sentenció tras el partido.",Deportes,"Mascherano, tras la derrota de la Selección Argentina Sub 20 ante Brasil: “No estuvimos a la altura”  Campeonato Sudamericano El director técnico de la Selección Argentina Sub 20, Javier Mascherano, realizó una dura autocrítica luego de la derrota ante Brasil, por la tercera fecha del Grupo A del Campeonato Sudamericano en Colombia. “Tengo que ser honesto conmigo mismo y con todo el mundo: no estuvimos a la altura”, sentenció tras el partido."
120,,,Los Leones perdieron un partido increíble y quedaron afuera del Mundial,"Ganaban 5-3, les empataron 5-5 y cayeron en penales australianos ante Corea del Sur","Los Leones dejaron pasar una chance increíble para clasificarse a los cuartos de final del Mundial de hockey sobre césped que se desarrolla en la India. La Selección estuvo 5-3 en ventaja en el último cuarto, Corea del Sur se lo empató 5-5 en tiempo reglamentario y luego se impuso 3-2 en la definición por penales australianos para eliminar así al conjunto argentino.",Deportes,"Los Leones perdieron un partido increíble y quedaron afuera del Mundial Ganaban 5-3, les empataron 5-5 y cayeron en penales australianos ante Corea del Sur Los Leones dejaron pasar una chance increíble para clasificarse a los cuartos de final del Mundial de hockey sobre césped que se desarrolla en la India. La Selección estuvo 5-3 en ventaja en el último cuarto, Corea del Sur se lo empató 5-5 en tiempo reglamentario y luego se impuso 3-2 en la definición por penales australianos para eliminar así al conjunto argentino."
121,,,Argentina cierra sus ventanas para el Mundial de básquet en Mar del Plata,El equipo de Prigioni jugará a fines de febrero contra Canadá y Dominicana,"El seleccionado argentino de básquetbol, que busca su clasificación al Mundial 2023, será local en Mar del Plata en los encuentros ante sus pares de Canadá y República Dominicana, por la última ventana de eliminatorias, a jugarse en febrero próximo. Además, es posible la presencia de Facundo Campazzo, máxima figura del equipo, que por la sanción que sufrió su equipo, el Estrella Roja de Belgrado, no puede jugar las fechas de Euroliga hasta marzo.",Deportes,"Argentina cierra sus ventanas para el Mundial de básquet en Mar del Plata El equipo de Prigioni jugará a fines de febrero contra Canadá y Dominicana El seleccionado argentino de básquetbol, que busca su clasificación al Mundial 2023, será local en Mar del Plata en los encuentros ante sus pares de Canadá y República Dominicana, por la última ventana de eliminatorias, a jugarse en febrero próximo. Además, es posible la presencia de Facundo Campazzo, máxima figura del equipo, que por la sanción que sufrió su equipo, el Estrella Roja de Belgrado, no puede jugar las fechas de Euroliga hasta marzo."
122,,,Djokovic sigue imparable y ya está en los cuartos de Australia,El serbio apabulló a De Miñaur y ahora jugará ante Rublev,"El serbio Novak Djokovic está lanzado en busca de su décimo título en Australia y vigésimo segundo trofeo de Grand Slam. Sin rastros de la molestia muscular que lo aquejó en los partidos anteriores, el ex número uno del mundo despachó este lunes al australiano Alex Di Miñaur con una contundente victoria por 6-2, 6-1, 6-2 y avanzó a los cuartos de final del Abierto de Australia con expectativa creciente por los récords que vislumbra en el horizonte.",Deportes,"Djokovic sigue imparable y ya está en los cuartos de Australia El serbio apabulló a De Miñaur y ahora jugará ante Rublev El serbio Novak Djokovic está lanzado en busca de su décimo título en Australia y vigésimo segundo trofeo de Grand Slam. Sin rastros de la molestia muscular que lo aquejó en los partidos anteriores, el ex número uno del mundo despachó este lunes al australiano Alex Di Miñaur con una contundente victoria por 6-2, 6-1, 6-2 y avanzó a los cuartos de final del Abierto de Australia con expectativa creciente por los récords que vislumbra en el horizonte."
123,,,"El Córdoba Open, con un campeón del mundo",La organización confirmó la invitación para Guido Pella,"Este lunes se lanzó de manera oficial el Córdoba Open, uno de los torneos de tenis más importantes de la Argentina, perteneciente a la gira sudamericana de ATP sobre polvo de ladrillo.",Deportes,"El Córdoba Open, con un campeón del mundo La organización confirmó la invitación para Guido Pella Este lunes se lanzó de manera oficial el Córdoba Open, uno de los torneos de tenis más importantes de la Argentina, perteneciente a la gira sudamericana de ATP sobre polvo de ladrillo."
124,,,Capitalismo desatado y fútbol argentino  ,nan,"Nunca a lo largo de su gloriosa historia, el fútbol argentino ha puesto en juego tantos títulos como los que pondrá a partir de 2023. Racing ya le ganó a Boca la inefable Supercopa Internacional que se disputó el viernes en Al Ain (Emiratos Árabes Unidos). Esta semana darán comienzo la Copa Argentina y el Campeonato de la Liga Profesional y es posible que finalmente en marzo, Boca y Patronato definan la Supercopa Argentina. En el segundo semestre, llegarán la Copa de la Liga y el Trofeo de Campeones y se totalizarán en el año seis competencias locales, un número al que ningún otro país llega en la actualidad. Inglaterra juega cuatro, España, Italia y Brasil tres.",Deportes,"Capitalismo desatado y fútbol argentino   nan Nunca a lo largo de su gloriosa historia, el fútbol argentino ha puesto en juego tantos títulos como los que pondrá a partir de 2023. Racing ya le ganó a Boca la inefable Supercopa Internacional que se disputó el viernes en Al Ain (Emiratos Árabes Unidos). Esta semana darán comienzo la Copa Argentina y el Campeonato de la Liga Profesional y es posible que finalmente en marzo, Boca y Patronato definan la Supercopa Argentina. En el segundo semestre, llegarán la Copa de la Liga y el Trofeo de Campeones y se totalizarán en el año seis competencias locales, un número al que ningún otro país llega en la actualidad. Inglaterra juega cuatro, España, Italia y Brasil tres."
125,,,Marcelo Bielsa podría volver a la Premier League,"Estaría en el radar del Everton, que lucha por no descender luego de 69 años","Once meses después de su último partido como entrenador, Marcelo Bielsa podría retornar a la actividad y nuevamente en la Premier League de Inglaterra ya que según medios de ese país el rosarino es el candidato principal para agarrar al Everton, que marcha penúltimo y viene de despedir al histórico exvolante Frank Lampard.",Deportes,"Marcelo Bielsa podría volver a la Premier League Estaría en el radar del Everton, que lucha por no descender luego de 69 años Once meses después de su último partido como entrenador, Marcelo Bielsa podría retornar a la actividad y nuevamente en la Premier League de Inglaterra ya que según medios de ese país el rosarino es el candidato principal para agarrar al Everton, que marcha penúltimo y viene de despedir al histórico exvolante Frank Lampard."
126,,,San Lorenzo: Federico Gattoni no arregla y podría firmar con Sevilla,Se complica la situación del capitán del Ciclón,"A días del inicio de la Liga Profesional, San Lorenzo podría perder a su capitán Federico Gattoni, a quien ubican cerca de fichar por el Sevilla de España en medio del conflicto por la extensión de su contrato en el club de Boedo. El Diario de Sevilla publicó que la entidad de Andalucía ""tras barajar diferentes opciones para el último refuerzo en la defensa, se ha decidido por otra opción de futuro y el actual defensa de San Lorenzo puede convertirse en el próximo fichaje"".Gattoni, de 23 años, se encuentra en conflicto con la dirigencia de San Lorenzo por la renovación del vínculo que vence el próximo 30 de junio. Las negociaciones con su representante Marcelo Lombilla, de antiguos conflictos con la dirigencia azulgrana, no encuentran un punto de encuentro desde hace siete meses. La diferencia que traba el acuerdo reside en la cláusula de rescisión para ejecutar la eventual salida.Lombilla presiona para que ese monto no sea demasiado elevado con objeto de facilitar una venta en el futuro, pero en San Lorenzo no están dispuestos a perder al jugador por menos de su valor real, al margen del riesgo que implica la libertad de acción a partir del 1 de julio. Esa situación es también un condicionante para el club de Boedo ya que un eventual comprador sabe que a partir del segundo semestre de este año podría negociar directamente con el jugador y ahorrarse el dinero de los derechos económicos.En medio de la pretemporada, Gattoni viajó a Italia para cerrar el trámite de su ciudadanía europea, un aspecto favorable para su futuro deportivo. El jugador declaró públicamente su deseo de resolver la situación con San Lorenzo y el DT Rubén Insúa declaró más de una vez su confianza en la resolución. Pero la firma por la renovación no llega y tampoco se descarta que el jugador sea transitoriamente apartado del plantel hasta la solución del caso.",Deportes,"San Lorenzo: Federico Gattoni no arregla y podría firmar con Sevilla Se complica la situación del capitán del Ciclón A días del inicio de la Liga Profesional, San Lorenzo podría perder a su capitán Federico Gattoni, a quien ubican cerca de fichar por el Sevilla de España en medio del conflicto por la extensión de su contrato en el club de Boedo. El Diario de Sevilla publicó que la entidad de Andalucía ""tras barajar diferentes opciones para el último refuerzo en la defensa, se ha decidido por otra opción de futuro y el actual defensa de San Lorenzo puede convertirse en el próximo fichaje"".Gattoni, de 23 años, se encuentra en conflicto con la dirigencia de San Lorenzo por la renovación del vínculo que vence el próximo 30 de junio. Las negociaciones con su representante Marcelo Lombilla, de antiguos conflictos con la dirigencia azulgrana, no encuentran un punto de encuentro desde hace siete meses. La diferencia que traba el acuerdo reside en la cláusula de rescisión para ejecutar la eventual salida.Lombilla presiona para que ese monto no sea demasiado elevado con objeto de facilitar una venta en el futuro, pero en San Lorenzo no están dispuestos a perder al jugador por menos de su valor real, al margen del riesgo que implica la libertad de acción a partir del 1 de julio. Esa situación es también un condicionante para el club de Boedo ya que un eventual comprador sabe que a partir del segundo semestre de este año podría negociar directamente con el jugador y ahorrarse el dinero de los derechos económicos.En medio de la pretemporada, Gattoni viajó a Italia para cerrar el trámite de su ciudadanía europea, un aspecto favorable para su futuro deportivo. El jugador declaró públicamente su deseo de resolver la situación con San Lorenzo y el DT Rubén Insúa declaró más de una vez su confianza en la resolución. Pero la firma por la renovación no llega y tampoco se descarta que el jugador sea transitoriamente apartado del plantel hasta la solución del caso."
127,,,"Mundial de handball 2023: Los Gladiadores, triunfo y chau",La Selección Argentina se despidió con un 26-22 sobre Qatar,"Los Gladiadores se despidieron del Mundial de handball con una victoria luego de imponerse ante Qatar por 26 a 22 este lunes, en el cierre de la fase de grupos de la rueda principal del certamen que se está disputando en Polonia y Suecia.",Deportes,"Mundial de handball 2023: Los Gladiadores, triunfo y chau La Selección Argentina se despidió con un 26-22 sobre Qatar Los Gladiadores se despidieron del Mundial de handball con una victoria luego de imponerse ante Qatar por 26 a 22 este lunes, en el cierre de la fase de grupos de la rueda principal del certamen que se está disputando en Polonia y Suecia."
128,,,Sudamericano Sub-20: Argentina cayó 3 a 1 ante Brasil y complicó su clasificación,Segunda derrota consecutiva,"El seleccionado argentino Sub-20 de fútbol perdió este lunes por la noche 3-1 ante Brasil, resultado que comprometió seriamente su clasificación a la segunda fase del Sudamericano de la categoría que se juega en Colombia y que otorga cuatro plazas para el Mundial Indonesia 2023, a realizarse entre mayo y junio.En el estadio Pascual Guerrero de Cali, el equipo dirigido por Javier Mascherano acumuló su segunda derrota consecutiva (había perdido el sábado por 2-1 con Paraguay) y deberá imponerse a Perú y Colombia para ostentar chances de seguir vivo en el certamen continental.",Deportes,"Sudamericano Sub-20: Argentina cayó 3 a 1 ante Brasil y complicó su clasificación Segunda derrota consecutiva El seleccionado argentino Sub-20 de fútbol perdió este lunes por la noche 3-1 ante Brasil, resultado que comprometió seriamente su clasificación a la segunda fase del Sudamericano de la categoría que se juega en Colombia y que otorga cuatro plazas para el Mundial Indonesia 2023, a realizarse entre mayo y junio.En el estadio Pascual Guerrero de Cali, el equipo dirigido por Javier Mascherano acumuló su segunda derrota consecutiva (había perdido el sábado por 2-1 con Paraguay) y deberá imponerse a Perú y Colombia para ostentar chances de seguir vivo en el certamen continental."
129,,,Cinco goles de Mbappé en el 7-0 del París Saint-Germain,"Por la Copa de Francia, sin Messi y ante un rival de Sexta División","El París Saint-Germain, sin Lionel Messi -descanso- pero con un brillante Kylian Mbappe, no tuvo piedad este lunes del Pays de Cassels, un club de la Sexta División francesa, y lo goleó por 7-0 para avanzar a los octavos de final de la Copa de Francia.",Deportes,"Cinco goles de Mbappé en el 7-0 del París Saint-Germain Por la Copa de Francia, sin Messi y ante un rival de Sexta División El París Saint-Germain, sin Lionel Messi -descanso- pero con un brillante Kylian Mbappe, no tuvo piedad este lunes del Pays de Cassels, un club de la Sexta División francesa, y lo goleó por 7-0 para avanzar a los octavos de final de la Copa de Francia."
130,,,Sudamericano Sub-20: ¿a qué hora juegan y cómo ver Paraguay vs Perú?,En la previa del Argentina - Brasil,"Este lunes desde las 19 las selecciones de Paraguay y Perú se enfrentarán por la tercera fecha del grupo A del Sudamericano Sub-20 masculino de fútbol Colombia 2023, en la previa del choque entre Argentina y Brasil. Cómo verlo en vivo, las probables formaciones y cómo les fue en los primeros dos partidos. ",Deportes,"Sudamericano Sub-20: ¿a qué hora juegan y cómo ver Paraguay vs Perú? En la previa del Argentina - Brasil Este lunes desde las 19 las selecciones de Paraguay y Perú se enfrentarán por la tercera fecha del grupo A del Sudamericano Sub-20 masculino de fútbol Colombia 2023, en la previa del choque entre Argentina y Brasil. Cómo verlo en vivo, las probables formaciones y cómo les fue en los primeros dos partidos. "
131,,,Argentina vs Brasil en el Sudamericano Sub 20: a qué hora juegan y cómo verlo,La Selección dirigida por Mascherano perdió en el debut,"La selección Sub-20 dirigida por Javier Mascherano afrontará este lunes un duelo crucial nada menos que ante Brasil, en el Estadio Pascual Guerrero de la ciudad de Cali, en busca de recuperarse de la derrota del sábado ante Paraguay, por el debut en el Sudamericano que se está celebrando en Colombia.",Deportes,"Argentina vs Brasil en el Sudamericano Sub 20: a qué hora juegan y cómo verlo La Selección dirigida por Mascherano perdió en el debut La selección Sub-20 dirigida por Javier Mascherano afrontará este lunes un duelo crucial nada menos que ante Brasil, en el Estadio Pascual Guerrero de la ciudad de Cali, en busca de recuperarse de la derrota del sábado ante Paraguay, por el debut en el Sudamericano que se está celebrando en Colombia."
132,,,Cristiano Ronaldo debutó en el Al Nassr sin gol pero con triunfo,Esperada presentación de CR7 en Arabia Saudita,"Cristiano Ronaldo sumó este domingo sus primeros minutos oficiales en el Al Nassr de Arabia Saudita, que superó por 1-0 a Al Ittifaq y se mantiene en el liderazgo de la Pro League local tras 14 fechas.",Deportes,"Cristiano Ronaldo debutó en el Al Nassr sin gol pero con triunfo Esperada presentación de CR7 en Arabia Saudita Cristiano Ronaldo sumó este domingo sus primeros minutos oficiales en el Al Nassr de Arabia Saudita, que superó por 1-0 a Al Ittifaq y se mantiene en el liderazgo de la Pro League local tras 14 fechas."
133,,,"La nonna que corre, una historia llena de Sol","Elisa Forti, de 88 años","Una vida nunca se apaga si siempre dio luz a su alrededor. Hay múltiples formas de lograrlo, de iluminar el camino de otros. Con amor, pasión por lo que se hace y poniéndole el oído a los demás. También cuando se enseña, se elige una historia que merece contarse, se lucha por ella y se transmiten valores. Soledad Navarro -Sol para quienes la conocimos de cerca-, representaba todo eso y mucho más. Tuvo una muerte trágica el 1° de enero por un choque frontal con un camión. Su compañero, el médico Pedro Billordo y Lupe, la pequeña hijita de ambos también fallecieron. Una familia completa.",Deportes,"La nonna que corre, una historia llena de Sol Elisa Forti, de 88 años Una vida nunca se apaga si siempre dio luz a su alrededor. Hay múltiples formas de lograrlo, de iluminar el camino de otros. Con amor, pasión por lo que se hace y poniéndole el oído a los demás. También cuando se enseña, se elige una historia que merece contarse, se lucha por ella y se transmiten valores. Soledad Navarro -Sol para quienes la conocimos de cerca-, representaba todo eso y mucho más. Tuvo una muerte trágica el 1° de enero por un choque frontal con un camión. Su compañero, el médico Pedro Billordo y Lupe, la pequeña hijita de ambos también fallecieron. Una familia completa."
134,,,"Argentina vs Qatar, para despedirse del Mundial de handball con una alegría",Los Gladiadores cierran su participación este lunes,"La Selección Argentina de handball se despedirá este lunes del Mundial que se está disputando en Polonia y Suecia cuando se enfrente con Qatar, por la tercera y última fecha de la ronda de grupos del cuadro principal.",Deportes,"Argentina vs Qatar, para despedirse del Mundial de handball con una alegría Los Gladiadores cierran su participación este lunes La Selección Argentina de handball se despedirá este lunes del Mundial que se está disputando en Polonia y Suecia cuando se enfrente con Qatar, por la tercera y última fecha de la ronda de grupos del cuadro principal."
